==============================================================================
==============================================================================
Thu. Oct. 20 2016                  LANDSAT 5                       Time: 21:21
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501610196671_01358                          Path / Row - 231 / 62
Reference Image: L51CUB1009253130101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2310622392   -2.75942    -59.76807    -0.11      0.01     0.11     1 
2310622393   -2.75935    -59.74004    -0.05      0.00     0.05     1 
2310622410   -2.78767    -61.36658     0.02     -0.06     0.06     1 
2310622411   -2.78763    -61.33852     0.01     -0.04     0.04     1 
2310622412   -2.78759    -61.31046    -0.01     -0.04     0.04     1 
2310622414   -2.78751    -61.25434    -0.12     -0.05     0.13     1 
2310622415   -2.78747    -61.22628    -0.01     -0.05     0.05     1 
2310622416   -2.78743    -61.19822    -0.06     -0.09     0.11     1 
2310622418   -2.78734    -61.14211    -0.08     -0.12     0.14     1 
2310622419   -2.78729    -61.11405    -0.10     -0.17     0.20     1 
2310622420   -2.78725    -61.08600    -0.01      0.02     0.02     1 
2310622421   -2.78720    -61.05794     0.06     -0.11     0.12     1 
2310622423   -2.78711    -61.00183    -0.09     -0.03     0.10     1 
2310622424   -2.78706    -60.97378    -0.08     -0.06     0.10     1 
2310622425   -2.78701    -60.94572    -0.09     -0.02     0.09     1 
2310622428   -2.78686    -60.86156    -0.11     -0.02     0.11     1 
2310622429   -2.78681    -60.83351    -0.06     -0.02     0.06     1 
2310622430   -2.78676    -60.80546    -0.01      0.07     0.07     1 
2310622431   -2.78670    -60.77741    -0.04      0.16     0.17     1 
2310622433   -2.78660    -60.72131     0.06      0.11     0.12     1 
2310622434   -2.78654    -60.69326     0.05      0.08     0.09     1 
2310622436   -2.78643    -60.63717     0.22      0.06     0.23     1 
2310622439   -2.78626    -60.55303     0.16     -0.08     0.18     1 
2310622440   -2.78620    -60.52498     0.05     -0.09     0.10     1 
2310622441   -2.78614    -60.49694     0.11     -0.23     0.25     1 
2310622442   -2.78608    -60.46889     0.10     -0.03     0.11     1 
2310622443   -2.78602    -60.44085     0.05     -0.08     0.09     1 
2310622449   -2.78564    -60.27260     0.08      0.08     0.11     1 
2310622450   -2.78557    -60.24456     0.03     -0.01     0.03     1 
2310622451   -2.78551    -60.21652    -0.04      0.03     0.05     1 
2310622452   -2.78544    -60.18848    -0.13     -0.05     0.14     1 
2310622453   -2.78537    -60.16045    -0.03      0.17     0.17     1 
2310622454   -2.78530    -60.13241    -0.05     -0.00     0.05     1 
2310622455   -2.78523    -60.10437     0.28      0.01     0.28     1 
2310622456   -2.78516    -60.07634     0.10     -0.09     0.14     1 
2310622457   -2.78509    -60.04830     0.10     -0.21     0.23     1 
2310622458   -2.78502    -60.02027    -0.22      0.02     0.22     1 
2310622459   -2.78495    -59.99224    -0.15     -0.12     0.19     1 
2310622460   -2.78488    -59.96420    -0.08      0.05     0.09     1 
2310622462   -2.78473    -59.90814    -0.00      0.05     0.05     1 
2310622463   -2.78466    -59.88011    -0.03      0.01     0.03     1 
2310622464   -2.78458    -59.85208    -0.10      0.11     0.15     1 
2310622465   -2.78451    -59.82406    -0.03      0.11     0.11     1 
2310622466   -2.78443    -59.79603     0.04      0.12     0.12     1 
2310622467   -2.78435    -59.76800     0.06      0.15     0.16     1 
2310622468   -2.78428    -59.73997    -0.04      0.09     0.10     1 
2310622485   -2.81263    -61.36654     0.08     -0.16     0.18     1 
2310622486   -2.81259    -61.33848    -0.04     -0.03     0.05     1 
2310622487   -2.81255    -61.31042    -0.05     -0.06     0.08     1 
2310622488   -2.81251    -61.28236    -0.07     -0.11     0.13     1 
2310622489   -2.81247    -61.25430    -0.04     -0.05     0.06     1 
2310622490   -2.81243    -61.22624    -0.11     -0.03     0.12     1 
2310622491   -2.81238    -61.19819    -0.10     -0.05     0.11     1 
2310622492   -2.81234    -61.17013    -0.10     -0.03     0.11     1 
2310622493   -2.81229    -61.14207    -0.04     -0.09     0.10     1 
2310622494   -2.81225    -61.11401     0.02     -0.05     0.05     1 
2310622495   -2.81220    -61.08596    -0.03     -0.03     0.05     1 
2310622496   -2.81216    -61.05790     0.05     -0.12     0.13     1 
2310622497   -2.81211    -61.02984     0.02     -0.08     0.08     1 
2310622498   -2.81206    -61.00179    -0.07     -0.02     0.07     1 
2310622499   -2.81201    -60.97373    -0.05     -0.02     0.05     1 
2310622500   -2.81196    -60.94568    -0.01     -0.03     0.03     1 
2310622501   -2.81191    -60.91763     0.29      0.04     0.29     1 
2310622502   -2.81186    -60.88957    -0.12     -0.20     0.24     1 
2310622503   -2.81181    -60.86152    -0.05      0.07     0.09     1 
2310622504   -2.81176    -60.83347    -0.04     -0.05     0.06     1 
2310622505   -2.81171    -60.80542     0.17     -0.06     0.18     1 
2310622506   -2.81166    -60.77737    -0.03      0.05     0.06     1 
2310622508   -2.81155    -60.72126    -0.02     -0.03     0.04     1 
2310622509   -2.81149    -60.69321    -0.26     -0.08     0.27     1 
2310622510   -2.81143    -60.66517     0.03      0.09     0.09     1 
2310622515   -2.81114    -60.52493     0.11     -0.09     0.15     1 
2310622516   -2.81108    -60.49688     0.07      0.03     0.07     1 
2310622517   -2.81102    -60.46884     0.07     -0.04     0.08     1 
2310622518   -2.81096    -60.44079     0.04      0.04     0.06     1 
2310622519   -2.81090    -60.41275    -0.03      0.02     0.04     1 
2310622520   -2.81084    -60.38471     0.01      0.06     0.06     1 
2310622524   -2.81058    -60.27254     0.03     -0.02     0.04     1 
2310622525   -2.81051    -60.24450     0.02     -0.02     0.03     1 
2310622526   -2.81045    -60.21646     0.07      0.09     0.11     1 
2310622527   -2.81038    -60.18842    -0.24      0.17     0.30     1 
2310622529   -2.81024    -60.13235    -0.31     -0.01     0.31     1 
2310622530   -2.81017    -60.10431    -0.05      0.09     0.11     1 
2310622531   -2.81010    -60.07628    -0.03      0.10     0.11     1 
2310622532   -2.81003    -60.04824     0.12     -0.08     0.15     1 
2310622533   -2.80996    -60.02021     0.04     -0.13     0.14     1 
2310622535   -2.80981    -59.96414    -0.05      0.14     0.15     1 
2310622536   -2.80974    -59.93611     0.31     -0.12     0.33     1 
2310622537   -2.80966    -59.90808    -0.12     -0.19     0.22     1 
2310622538   -2.80959    -59.88005     0.07     -0.01     0.07     1 
2310622539   -2.80952    -59.85202    -0.08      0.01     0.08     1 
2310622540   -2.80944    -59.82399    -0.09      0.12     0.15     1 
2310622541   -2.80936    -59.79596    -0.01      0.05     0.05     1 
2310622542   -2.80928    -59.76793    -0.03      0.11     0.11     1 
2310622543   -2.80920    -59.73991    -0.03      0.16     0.16     1 
2310622559   -2.83763    -61.39457     0.03     -0.07     0.08     1 
2310622560   -2.83759    -61.36651    -0.13     -0.05     0.14     1 
2310622561   -2.83755    -61.33845     0.21     -0.13     0.25     1 
2310622562   -2.83751    -61.31039    -0.04     -0.11     0.12     1 
2310622563   -2.83747    -61.28233    -0.04     -0.05     0.06     1 
2310622564   -2.83743    -61.25427    -0.00     -0.05     0.05     1 
2310622565   -2.83739    -61.22621    -0.06      0.00     0.06     1 
2310622566   -2.83734    -61.19815    -0.05     -0.06     0.08     1 
2310622567   -2.83730    -61.17009    -0.00      0.00     0.00     1 
2310622568   -2.83725    -61.14203     0.03     -0.08     0.08     1 
2310622569   -2.83721    -61.11397     0.03     -0.11     0.12     1 
2310622570   -2.83716    -61.08591    -0.01     -0.03     0.03     1 
2310622571   -2.83711    -61.05786     0.06     -0.09     0.11     1 
2310622572   -2.83707    -61.02980    -0.06     -0.11     0.13     1 
2310622577   -2.83682    -60.88953    -0.12     -0.05     0.13     1 
2310622578   -2.83676    -60.86147    -0.00      0.34     0.34     1 
2310622579   -2.83671    -60.83342     0.10     -0.11     0.15     1 
2310622580   -2.83666    -60.80537    -0.25     -0.23     0.34     1 
2310622581   -2.83661    -60.77732    -0.09     -0.01     0.09     1 
2310622582   -2.83655    -60.74927    -0.09      0.14     0.17     1 
2310622583   -2.83650    -60.72122    -0.04     -0.03     0.05     1 
2310622584   -2.83644    -60.69317     0.05      0.06     0.08     1 
2310622585   -2.83638    -60.66512     0.08      0.01     0.09     1 
2310622587   -2.83627    -60.60902     0.00     -0.00     0.00     1 
2310622588   -2.83621    -60.58097     0.15      0.02     0.15     1 
2310622591   -2.83603    -60.49683    -0.12      0.02     0.12     1 
2310622592   -2.83597    -60.46878    -0.03      0.07     0.07     1 
2310622593   -2.83591    -60.44074    -0.10      0.11     0.15     1 
2310622599   -2.83552    -60.27248     0.06     -0.02     0.06     1 
2310622600   -2.83545    -60.24444    -0.09     -0.22     0.24     1 
2310622601   -2.83539    -60.21640     0.10     -0.01     0.10     1 
2310622602   -2.83532    -60.18836     0.06     -0.14     0.15     1 
2310622603   -2.83525    -60.16033    -0.24     -0.03     0.24     1 
2310622604   -2.83518    -60.13229    -0.06      0.01     0.06     1 
2310622605   -2.83511    -60.10425    -0.03     -0.08     0.09     1 
2310622606   -2.83504    -60.07621     0.00     -0.09     0.09     1 
2310622607   -2.83497    -60.04818     0.04      0.05     0.07     1 
2310622608   -2.83489    -60.02014    -0.05      0.14     0.15     1 
2310622609   -2.83482    -59.99211    -0.15     -0.09     0.18     1 
2310622610   -2.83475    -59.96408     0.09      0.24     0.26     1 
2310622611   -2.83467    -59.93604     0.03      0.04     0.04     1 
2310622612   -2.83460    -59.90801    -0.02     -0.12     0.12     1 
2310622613   -2.83452    -59.87998     0.15      0.04     0.16     1 
2310622614   -2.83445    -59.85195    -0.00      0.02     0.02     1 
2310622615   -2.83437    -59.82392    -0.06      0.06     0.09     1 
2310622616   -2.83429    -59.79589    -0.02      0.05     0.06     1 
2310622617   -2.83421    -59.76786     0.02      0.02     0.03     1 
2310622618   -2.83413    -59.73983    -0.16     -0.09     0.19     1 
2310622634   -2.86259    -61.39453     0.09      0.02     0.09     1 
2310622635   -2.86255    -61.36647    -0.03     -0.03     0.04     1 
2310622636   -2.86251    -61.33841     0.00     -0.05     0.06     1 
2310622637   -2.86247    -61.31035     0.02     -0.08     0.08     1 
2310622638   -2.86243    -61.28229    -0.01      0.00     0.01     1 
2310622639   -2.86239    -61.25423    -0.04      0.03     0.06     1 
2310622640   -2.86234    -61.22617     0.02      0.05     0.06     1 
2310622641   -2.86230    -61.19811    -0.04      0.04     0.06     1 
2310622642   -2.86225    -61.17005    -0.04     -0.02     0.04     1 
2310622643   -2.86221    -61.14199    -0.22     -0.07     0.23     1 
2310622644   -2.86216    -61.11393     0.02      0.01     0.02     1 
2310622645   -2.86212    -61.08587    -0.05     -0.10     0.11     1 
2310622646   -2.86207    -61.05782    -0.09      0.06     0.11     1 
2310622647   -2.86202    -61.02976     0.01     -0.07     0.07     1 
2310622648   -2.86197    -61.00170    -0.01     -0.02     0.02     1 
2310622649   -2.86192    -60.97365    -0.07     -0.12     0.14     1 
2310622650   -2.86187    -60.94559     0.08     -0.03     0.09     1 
2310622654   -2.86166    -60.83337    -0.08      0.01     0.08     1 
2310622655   -2.86161    -60.80532    -0.09      0.03     0.09     1 
2310622656   -2.86156    -60.77727    -0.12      0.14     0.18     1 
2310622657   -2.86150    -60.74922    -0.12      0.09     0.15     1 
2310622658   -2.86145    -60.72117     0.07      0.00     0.07     1 
2310622659   -2.86139    -60.69311     0.02     -0.03     0.04     1 
2310622662   -2.86122    -60.60897     0.24      0.10     0.26     1 
2310622664   -2.86110    -60.55287     0.05      0.07     0.08     1 
2310622667   -2.86091    -60.46873    -0.01     -0.05     0.05     1 
2310622674   -2.86046    -60.27242     0.06      0.09     0.11     1 
2310622675   -2.86039    -60.24438    -0.09      0.25     0.26     1 
2310622676   -2.86033    -60.21634    -0.01     -0.14     0.14     1 
2310622677   -2.86026    -60.18830    -0.17     -0.30     0.35     1 
2310622678   -2.86019    -60.16026    -0.20      0.14     0.25     1 
2310622679   -2.86012    -60.13223     0.06     -0.10     0.12     1 
2310622680   -2.86005    -60.10419    -0.06      0.04     0.07     1 
2310622681   -2.85998    -60.07615    -0.23      0.16     0.28     1 
2310622682   -2.85990    -60.04812     0.19     -0.22     0.29     1 
2310622683   -2.85983    -60.02008    -0.11     -0.17     0.20     1 
2310622685   -2.85968    -59.96401    -0.07      0.19     0.20     1 
2310622686   -2.85961    -59.93598    -0.00      0.07     0.07     1 
2310622687   -2.85953    -59.90794     0.04      0.02     0.04     1 
2310622688   -2.85946    -59.87991     0.07     -0.01     0.07     1 
2310622689   -2.85938    -59.85188    -0.04      0.00     0.04     1 
2310622690   -2.85930    -59.82385     0.03      0.12     0.12     1 
2310622691   -2.85922    -59.79582    -0.03      0.15     0.15     1 
2310622692   -2.85914    -59.76779    -0.02      0.09     0.09     1 
2310622709   -2.88755    -61.39450     0.02     -0.02     0.02     1 
2310622710   -2.88751    -61.36644    -0.18     -0.10     0.21     1 
2310622711   -2.88747    -61.33837    -0.01     -0.05     0.05     1 
2310622712   -2.88743    -61.31031     0.03     -0.08     0.08     1 
2310622713   -2.88739    -61.28225    -0.09     -0.09     0.13     1 
2310622716   -2.88726    -61.19807    -0.17     -0.08     0.19     1 
2310622717   -2.88721    -61.17001    -0.03      0.03     0.04     1 
2310622718   -2.88717    -61.14195    -0.12     -0.02     0.12     1 
2310622719   -2.88712    -61.11389    -0.01      0.01     0.01     1 
2310622720   -2.88707    -61.08583     0.00     -0.00     0.00     1 
2310622721   -2.88702    -61.05777     0.04      0.03     0.05     1 
2310622722   -2.88698    -61.02972    -0.07     -0.04     0.08     1 
2310622723   -2.88693    -61.00166    -0.08      0.00     0.08     1 
2310622725   -2.88683    -60.94555     0.03     -0.05     0.06     1 
2310622726   -2.88678    -60.91749     0.03     -0.00     0.03     1 
2310622727   -2.88672    -60.88944    -0.01      0.08     0.08     1 
2310622728   -2.88667    -60.86138    -0.05      0.14     0.14     1 
2310622729   -2.88662    -60.83333    -0.04      0.12     0.13     1 
2310622730   -2.88656    -60.80527     0.02      0.09     0.09     1 
2310622731   -2.88651    -60.77722    -0.06      0.14     0.15     1 
2310622732   -2.88645    -60.74917     0.13      0.11     0.17     1 
2310622733   -2.88640    -60.72112     0.06     -0.03     0.07     1 
2310622734   -2.88634    -60.69306    -0.11      0.07     0.13     1 
2310622737   -2.88617    -60.60891     0.04      0.10     0.10     1 
2310622742   -2.88586    -60.46867     0.06      0.02     0.06     1 
2310622743   -2.88580    -60.44063    -0.02     -0.03     0.04     1 
2310622744   -2.88573    -60.41258    -0.03      0.10     0.10     1 
2310622745   -2.88567    -60.38454    -0.03     -0.01     0.03     1 
2310622746   -2.88560    -60.35649    -0.02     -0.02     0.03     1 
2310622748   -2.88547    -60.30041     0.01      0.02     0.02     1 
2310622749   -2.88540    -60.27237     0.09      0.02     0.09     1 
2310622750   -2.88533    -60.24432    -0.16     -0.05     0.17     1 
2310622751   -2.88527    -60.21628    -0.07      0.03     0.08     1 
2310622752   -2.88520    -60.18824    -0.06      0.16     0.18     1 
2310622753   -2.88513    -60.16020    -0.12     -0.08     0.14     1 
2310622754   -2.88506    -60.13216     0.03     -0.12     0.13     1 
2310622755   -2.88498    -60.10413     0.03      0.26     0.26     1 
2310622756   -2.88491    -60.07609    -0.12     -0.01     0.12     1 
2310622757   -2.88484    -60.04805    -0.15      0.14     0.20     1 
2310622758   -2.88477    -60.02002    -0.08      0.07     0.10     1 
2310622759   -2.88469    -59.99198     0.09      0.15     0.17     1 
2310622760   -2.88462    -59.96395     0.03      0.04     0.05     1 
2310622761   -2.88454    -59.93591     0.10     -0.03     0.10     1 
2310622762   -2.88447    -59.90788    -0.12      0.07     0.14     1 
2310622763   -2.88439    -59.87985     0.29      0.07     0.30     1 
2310622764   -2.88431    -59.85181    -0.13     -0.06     0.14     1 
